No. De Iteración,ID Aprendíz,No. De Elementos,Costo de la ruta,Promedio,Valor de la Píldora,Posición
Iteración No. 3,Aprendiz 6,36,193,95.48571429,24,23
Iteración No. 3,Aprendiz 6,36,193,95.48571429,22,24
Iteración No. 3,Aprendiz 6,36,193,95.48571429,27,25
Iteración No. 3,Aprendiz 6,36,193,95.48571429,26,26
Iteración No. 3,Aprendiz 6,36,193,95.48571429,33,27
Iteración No. 3,Aprendiz 6,36,193,95.48571429,31,28
Iteración No. 3,Aprendiz 6,36,193,95.48571429,34,29
Iteración No. 3,Aprendiz 6,36,193,95.48571429,28,30
Iteración No. 3,Aprendiz 6,36,193,95.48571429,29,31
Iteración No. 3,Aprendiz 6,36,193,95.48571429,36,32
Iteración No. 3,Aprendiz 6,36,193,95.48571429,25,33
Iteración No. 3,Aprendiz 6,36,193,95.48571429,30,34
Iteración No. 3,Aprendiz 6,36,193,95.48571429,35,35
Iteración No. 3,Aprendiz 6,36,193,95.48571429,32,36
,,,,,,
Iteración No. 3,Aprendiz 7,36,167,96.22857143,1,1
Iteración No. 3,Aprendiz 7,36,167,96.22857143,4,2
Iteración No. 3,Aprendiz 7,36,167,96.22857143,7,3
Iteración No. 3,Aprendiz 7,36,167,96.22857143,5,4
Iteración No. 3,Aprendiz 7,36,167,96.22857143,10,5
Iteración No. 3,Aprendiz 7,36,167,96.22857143,3,6
Iteración No. 3,Aprendiz 7,36,167,96.22857143,6,7
Iteración No. 3,Aprendiz 7,36,167,96.22857143,9,8
Iteración No. 3,Aprendiz 7,36,167,96.22857143,12,9
Iteración No. 3,Aprendiz 7,36,167,96.22857143,11,10
Iteración No. 3,Aprendiz 7,36,167,96.22857143,8,11
Iteración No. 3,Aprendiz 7,36,167,96.22857143,2,12
Iteración No. 3,Aprendiz 7,36,167,96.22857143,16,13
Iteración No. 3,Aprendiz 7,36,167,96.22857143,15,14
Iteración No. 3,Aprendiz 7,36,167,96.22857143,19,15
Iteración No. 3,Aprendiz 7,36,167,96.22857143,13,16
Iteración No. 3,Aprendiz 7,36,167,96.22857143,18,17
Iteración No. 3,Aprendiz 7,36,167,96.22857143,17,18
Iteración No. 3,Aprendiz 7,36,167,96.22857143,23,19
Iteración No. 3,Aprendiz 7,36,167,96.22857143,22,20
Iteración No. 3,Aprendiz 7,36,167,96.22857143,14,21
Iteración No. 3,Aprendiz 7,36,167,96.22857143,24,22
Iteración No. 3,Aprendiz 7,36,167,96.22857143,20,23
Iteración No. 3,Aprendiz 7,36,167,96.22857143,21,24
Iteración No. 3,Aprendiz 7,36,167,96.22857143,25,25
Iteración No. 3,Aprendiz 7,36,167,96.22857143,27,26
Iteración No. 3,Aprendiz 7,36,167,96.22857143,29,27
Iteración No. 3,Aprendiz 7,36,167,96.22857143,35,28
Iteración No. 3,Aprendiz 7,36,167,96.22857143,31,29
Iteración No. 3,Aprendiz 7,36,167,96.22857143,33,30
Iteración No. 3,Aprendiz 7,36,167,96.22857143,34,31
Iteración No. 3,Aprendiz 7,36,167,96.22857143,28,32
Iteración No. 3,Aprendiz 7,36,167,96.22857143,32,33
Iteración No. 3,Aprendiz 7,36,167,96.22857143,26,34
Iteración No. 3,Aprendiz 7,36,167,96.22857143,36,35
Iteración No. 3,Aprendiz 7,36,167,96.22857143,30,36
,,,,,,
Iteración No. 3,Aprendiz 8,34,33,100,1,1
Iteración No. 3,Aprendiz 8,34,33,100,11,2
Iteración No. 3,Aprendiz 8,34,33,100,12,3
Iteración No. 3,Aprendiz 8,34,33,100,2,4
Iteración No. 3,Aprendiz 8,34,33,100,7,5
Iteración No. 3,Aprendiz 8,34,33,100,5,6
Iteración No. 3,Aprendiz 8,34,33,100,10,7
Iteración No. 3,Aprendiz 8,34,33,100,8,8
Iteración No. 3,Aprendiz 8,34,33,100,3,9
Iteración No. 3,Aprendiz 8,34,33,100,6,10
Iteración No. 3,Aprendiz 8,34,33,100,4,11
Iteración No. 3,Aprendiz 8,34,33,100,21,12
Iteración No. 3,Aprendiz 8,34,33,100,15,13
Iteración No. 3,Aprendiz 8,34,33,100,22,14
Iteración No. 3,Aprendiz 8,34,33,100,14,15
Iteración No. 3,Aprendiz 8,34,33,100,13,16
Iteración No. 3,Aprendiz 8,34,33,100,16,17
Iteración No. 3,Aprendiz 8,34,33,100,18,18
Iteración No. 3,Aprendiz 8,34,33,100,19,19
Iteración No. 3,Aprendiz 8,34,33,100,24,20
Iteración No. 3,Aprendiz 8,34,33,100,23,21
Iteración No. 3,Aprendiz 8,34,33,100,17,22
Iteración No. 3,Aprendiz 8,34,33,100,28,23
Iteración No. 3,Aprendiz 8,34,33,100,30,24
Iteración No. 3,Aprendiz 8,34,33,100,25,25
Iteración No. 3,Aprendiz 8,34,33,100,31,26
Iteración No. 3,Aprendiz 8,34,33,100,36,27
Iteración No. 3,Aprendiz 8,34,33,100,26,28
Iteración No. 3,Aprendiz 8,34,33,100,35,29
Iteración No. 3,Aprendiz 8,34,33,100,27,30
Iteración No. 3,Aprendiz 8,34,33,100,29,31
Iteración No. 3,Aprendiz 8,34,33,100,32,32
Iteración No. 3,Aprendiz 8,34,33,100,33,33
Iteración No. 3,Aprendiz 8,34,33,100,34,34
,,,,,,
Iteración No. 3,Aprendiz 9,36,101,98.11428571,1,1
Iteración No. 3,Aprendiz 9,36,101,98.11428571,7,2
Iteración No. 3,Aprendiz 9,36,101,98.11428571,3,3
Iteración No. 3,Aprendiz 9,36,101,98.11428571,4,4
Iteración No. 3,Aprendiz 9,36,101,98.11428571,5,5
Iteración No. 3,Aprendiz 9,36,101,98.11428571,8,6
Iteración No. 3,Aprendiz 9,36,101,98.11428571,10,7
Iteración No. 3,Aprendiz 9,36,101,98.11428571,9,8
Iteración No. 3,Aprendiz 9,36,101,98.11428571,2,9
Iteración No. 3,Aprendiz 9,36,101,98.11428571,6,10
Iteración No. 3,Aprendiz 9,36,101,98.11428571,11,11
Iteración No. 3,Aprendiz 9,36,101,98.11428571,12,12
Iteración No. 3,Aprendiz 9,36,101,98.11428571,19,13
Iteración No. 3,Aprendiz 9,36,101,98.11428571,13,14
Iteración No. 3,Aprendiz 9,36,101,98.11428571,18,15
Iteración No. 3,Aprendiz 9,36,101,98.11428571,21,16
Iteración No. 3,Aprendiz 9,36,101,98.11428571,16,17
Iteración No. 3,Aprendiz 9,36,101,98.11428571,24,18
Iteración No. 3,Aprendiz 9,36,101,98.11428571,20,19
Iteración No. 3,Aprendiz 9,36,101,98.11428571,14,20
Iteración No. 3,Aprendiz 9,36,101,98.11428571,15,21
Iteración No. 3,Aprendiz 9,36,101,98.11428571,23,22
Iteración No. 3,Aprendiz 9,36,101,98.11428571,17,23
Iteración No. 3,Aprendiz 9,36,101,98.11428571,22,24
Iteración No. 3,Aprendiz 9,36,101,98.11428571,31,25
Iteración No. 3,Aprendiz 9,36,101,98.11428571,32,26
Iteración No. 3,Aprendiz 9,36,101,98.11428571,35,27
Iteración No. 3,Aprendiz 9,36,101,98.11428571,27,28
Iteración No. 3,Aprendiz 9,36,101,98.11428571,26,29
Iteración No. 3,Aprendiz 9,36,101,98.11428571,25,30
Iteración No. 3,Aprendiz 9,36,101,98.11428571,29,31
Iteración No. 3,Aprendiz 9,36,101,98.11428571,36,32
Iteración No. 3,Aprendiz 9,36,101,98.11428571,28,33
Iteración No. 3,Aprendiz 9,36,101,98.11428571,33,34
Iteración No. 3,Aprendiz 9,36,101,98.11428571,30,35
Iteración No. 3,Aprendiz 9,36,101,98.11428571,34,36
,,,,,,
Iteración No. 3,Aprendiz 10,36,101,98.11428571,1,1
Iteración No. 3,Aprendiz 10,36,101,98.11428571,3,2
Iteración No. 3,Aprendiz 10,36,101,98.11428571,7,3
Iteración No. 3,Aprendiz 10,36,101,98.11428571,8,4
Iteración No. 3,Aprendiz 10,36,101,98.11428571,2,5
Iteración No. 3,Aprendiz 10,36,101,98.11428571,4,6
Iteración No. 3,Aprendiz 10,36,101,98.11428571,5,7
Iteración No. 3,Aprendiz 10,36,101,98.11428571,11,8
Iteración No. 3,Aprendiz 10,36,101,98.11428571,9,9
Iteración No. 3,Aprendiz 10,36,101,98.11428571,10,10
Iteración No. 3,Aprendiz 10,36,101,98.11428571,6,11
Iteración No. 3,Aprendiz 10,36,101,98.11428571,12,12
Iteración No. 3,Aprendiz 10,36,101,98.11428571,17,13
Iteración No. 3,Aprendiz 10,36,101,98.11428571,20,14
Iteración No. 3,Aprendiz 10,36,101,98.11428571,19,15
Iteración No. 3,Aprendiz 10,36,101,98.11428571,16,16
Iteración No. 3,Aprendiz 10,36,101,98.11428571,13,17
Iteración No. 3,Aprendiz 10,36,101,98.11428571,18,18
Iteración No. 3,Aprendiz 10,36,101,98.11428571,14,19
Iteración No. 3,Aprendiz 10,36,101,98.11428571,15,20
Iteración No. 3,Aprendiz 10,36,101,98.11428571,23,21
Iteración No. 3,Aprendiz 10,36,101,98.11428571,21,22
Iteración No. 3,Aprendiz 10,36,101,98.11428571,24,23
Iteración No. 3,Aprendiz 10,36,101,98.11428571,22,24
Iteración No. 3,Aprendiz 10,36,101,98.11428571,27,25
Iteración No. 3,Aprendiz 10,36,101,98.11428571,30,26
Iteración No. 3,Aprendiz 10,36,101,98.11428571,32,27
Iteración No. 3,Aprendiz 10,36,101,98.11428571,28,28
Iteración No. 3,Aprendiz 10,36,101,98.11428571,33,29
Iteración No. 3,Aprendiz 10,36,101,98.11428571,26,30
Iteración No. 3,Aprendiz 10,36,101,98.11428571,25,31
Iteración No. 3,Aprendiz 10,36,101,98.11428571,29,32
Iteración No. 3,Aprendiz 10,36,101,98.11428571,34,33
Iteración No. 3,Aprendiz 10,36,101,98.11428571,35,34
Iteración No. 3,Aprendiz 10,36,101,98.11428571,31,35
Iteración No. 3,Aprendiz 10,36,101,98.11428571,36,36
,,,,,,
Iteración No. 4,Aprendiz 1,35,68,99,1,1
Iteración No. 4,Aprendiz 1,35,68,99,5,2
Iteración No. 4,Aprendiz 1,35,68,99,9,3
Iteración No. 4,Aprendiz 1,35,68,99,12,4
Iteración No. 4,Aprendiz 1,35,68,99,8,5
Iteración No. 4,Aprendiz 1,35,68,99,7,6
Iteración No. 4,Aprendiz 1,35,68,99,10,7
Iteración No. 4,Aprendiz 1,35,68,99,4,8
Iteración No. 4,Aprendiz 1,35,68,99,3,9
Iteración No. 4,Aprendiz 1,35,68,99,2,10
Iteración No. 4,Aprendiz 1,35,68,99,11,11
Iteración No. 4,Aprendiz 1,35,68,99,15,12
Iteración No. 4,Aprendiz 1,35,68,99,20,13
Iteración No. 4,Aprendiz 1,35,68,99,23,14
Iteración No. 4,Aprendiz 1,35,68,99,14,15
Iteración No. 4,Aprendiz 1,35,68,99,13,16
Iteración No. 4,Aprendiz 1,35,68,99,16,17
Iteración No. 4,Aprendiz 1,35,68,99,19,18
Iteración No. 4,Aprendiz 1,35,68,99,17,19
Iteración No. 4,Aprendiz 1,35,68,99,21,20
Iteración No. 4,Aprendiz 1,35,68,99,24,21
Iteración No. 4,Aprendiz 1,35,68,99,18,22
Iteración No. 4,Aprendiz 1,35,68,99,22,23
Iteración No. 4,Aprendiz 1,35,68,99,27,24
Iteración No. 4,Aprendiz 1,35,68,99,30,25
Iteración No. 4,Aprendiz 1,35,68,99,25,26
Iteración No. 4,Aprendiz 1,35,68,99,34,27
Iteración No. 4,Aprendiz 1,35,68,99,26,28
Iteración No. 4,Aprendiz 1,35,68,99,31,29
Iteración No. 4,Aprendiz 1,35,68,99,36,30
Iteración No. 4,Aprendiz 1,35,68,99,32,31
Iteración No. 4,Aprendiz 1,35,68,99,29,32
Iteración No. 4,Aprendiz 1,35,68,99,33,33
Iteración No. 4,Aprendiz 1,35,68,99,28,34
Iteración No. 4,Aprendiz 1,35,68,99,35,35
,,,,,,
Iteración No. 4,Aprendiz 2,36,132,97.22857143,1,1
Iteración No. 4,Aprendiz 2,36,132,97.22857143,3,2
Iteración No. 4,Aprendiz 2,36,132,97.22857143,4,3
Iteración No. 4,Aprendiz 2,36,132,97.22857143,12,4
Iteración No. 4,Aprendiz 2,36,132,97.22857143,5,5
Iteración No. 4,Aprendiz 2,36,132,97.22857143,6,6
Iteración No. 4,Aprendiz 2,36,132,97.22857143,9,7
Iteración No. 4,Aprendiz 2,36,132,97.22857143,11,8
Iteración No. 4,Aprendiz 2,36,132,97.22857143,2,9
Iteración No. 4,Aprendiz 2,36,132,97.22857143,7,10
Iteración No. 4,Aprendiz 2,36,132,97.22857143,10,11
Iteración No. 4,Aprendiz 2,36,132,97.22857143,8,12
Iteración No. 4,Aprendiz 2,36,132,97.22857143,18,13
Iteración No. 4,Aprendiz 2,36,132,97.22857143,13,14
Iteración No. 4,Aprendiz 2,36,132,97.22857143,20,15
Iteración No. 4,Aprendiz 2,36,132,97.22857143,22,16
Iteración No. 4,Aprendiz 2,36,132,97.22857143,17,17
Iteración No. 4,Aprendiz 2,36,132,97.22857143,15,18
Iteración No. 4,Aprendiz 2,36,132,97.22857143,14,19
Iteración No. 4,Aprendiz 2,36,132,97.22857143,24,20
Iteración No. 4,Aprendiz 2,36,132,97.22857143,23,21
Iteración No. 4,Aprendiz 2,36,132,97.22857143,21,22
Iteración No. 4,Aprendiz 2,36,132,97.22857143,16,23
Iteración No. 4,Aprendiz 2,36,132,97.22857143,19,24
Iteración No. 4,Aprendiz 2,36,132,97.22857143,36,25
Iteración No. 4,Aprendiz 2,36,132,97.22857143,30,26
Iteración No. 4,Aprendiz 2,36,132,97.22857143,29,27
Iteración No. 4,Aprendiz 2,36,132,97.22857143,35,28
Iteración No. 4,Aprendiz 2,36,132,97.22857143,26,29
Iteración No. 4,Aprendiz 2,36,132,97.22857143,28,30
Iteración No. 4,Aprendiz 2,36,132,97.22857143,32,31
Iteración No. 4,Aprendiz 2,36,132,97.22857143,27,32
Iteración No. 4,Aprendiz 2,36,132,97.22857143,31,33
Iteración No. 4,Aprendiz 2,36,132,97.22857143,33,34
Iteración No. 4,Aprendiz 2,36,132,97.22857143,25,35
Iteración No. 4,Aprendiz 2,36,132,97.22857143,34,36
,,,,,,
Iteración No. 4,Aprendiz 3,36,239,94.17142857,1,1
Iteración No. 4,Aprendiz 3,36,239,94.17142857,5,2
Iteración No. 4,Aprendiz 3,36,239,94.17142857,6,3
Iteración No. 4,Aprendiz 3,36,239,94.17142857,7,4
Iteración No. 4,Aprendiz 3,36,239,94.17142857,2,5
Iteración No. 4,Aprendiz 3,36,239,94.17142857,8,6
Iteración No. 4,Aprendiz 3,36,239,94.17142857,4,7
Iteración No. 4,Aprendiz 3,36,239,94.17142857,12,8
Iteración No. 4,Aprendiz 3,36,239,94.17142857,11,9
Iteración No. 4,Aprendiz 3,36,239,94.17142857,9,10
Iteración No. 4,Aprendiz 3,36,239,94.17142857,10,11
Iteración No. 4,Aprendiz 3,36,239,94.17142857,3,12
Iteración No. 4,Aprendiz 3,36,239,94.17142857,15,13
Iteración No. 4,Aprendiz 3,36,239,94.17142857,19,14
Iteración No. 4,Aprendiz 3,36,239,94.17142857,16,15
Iteración No. 4,Aprendiz 3,36,239,94.17142857,13,16
Iteración No. 4,Aprendiz 3,36,239,94.17142857,14,17
Iteración No. 4,Aprendiz 3,36,239,94.17142857,18,18
Iteración No. 4,Aprendiz 3,36,239,94.17142857,17,19
Iteración No. 4,Aprendiz 3,36,239,94.17142857,20,20
Iteración No. 4,Aprendiz 3,36,239,94.17142857,21,21
Iteración No. 4,Aprendiz 3,36,239,94.17142857,23,22
Iteración No. 4,Aprendiz 3,36,239,94.17142857,22,23
Iteración No. 4,Aprendiz 3,36,239,94.17142857,24,24
Iteración No. 4,Aprendiz 3,36,239,94.17142857,25,25
Iteración No. 4,Aprendiz 3,36,239,94.17142857,29,26
Iteración No. 4,Aprendiz 3,36,239,94.17142857,27,27
Iteración No. 4,Aprendiz 3,36,239,94.17142857,31,28
Iteración No. 4,Aprendiz 3,36,239,94.17142857,35,29
Iteración No. 4,Aprendiz 3,36,239,94.17142857,30,30
Iteración No. 4,Aprendiz 3,36,239,94.17142857,33,31
Iteración No. 4,Aprendiz 3,36,239,94.17142857,26,32
Iteración No. 4,Aprendiz 3,36,239,94.17142857,32,33
Iteración No. 4,Aprendiz 3,36,239,94.17142857,36,34
Iteración No. 4,Aprendiz 3,36,239,94.17142857,28,35
Iteración No. 4,Aprendiz 3,36,239,94.17142857,34,36
,,,,,,
Iteración No. 4,Aprendiz 4,36,201,95.25714286,1,1
Iteración No. 4,Aprendiz 4,36,201,95.25714286,8,2
Iteración No. 4,Aprendiz 4,36,201,95.25714286,4,3
Iteración No. 4,Aprendiz 4,36,201,95.25714286,10,4
Iteración No. 4,Aprendiz 4,36,201,95.25714286,3,5
Iteración No. 4,Aprendiz 4,36,201,95.25714286,2,6
Iteración No. 4,Aprendiz 4,36,201,95.25714286,6,7
Iteración No. 4,Aprendiz 4,36,201,95.25714286,12,8
Iteración No. 4,Aprendiz 4,36,201,95.25714286,9,9
Iteración No. 4,Aprendiz 4,36,201,95.25714286,11,10
Iteración No. 4,Aprendiz 4,36,201,95.25714286,5,11
Iteración No. 4,Aprendiz 4,36,201,95.25714286,7,12
Iteración No. 4,Aprendiz 4,36,201,95.25714286,18,13
Iteración No. 4,Aprendiz 4,36,201,95.25714286,24,14
Iteración No. 4,Aprendiz 4,36,201,95.25714286,13,15
Iteración No. 4,Aprendiz 4,36,201,95.25714286,21,16
Iteración No. 4,Aprendiz 4,36,201,95.25714286,14,17
Iteración No. 4,Aprendiz 4,36,201,95.25714286,16,18
Iteración No. 4,Aprendiz 4,36,201,95.25714286,22,19
Iteración No. 4,Aprendiz 4,36,201,95.25714286,23,20
Iteración No. 4,Aprendiz 4,36,201,95.25714286,17,21
Iteración No. 4,Aprendiz 4,36,201,95.25714286,15,22
Iteración No. 4,Aprendiz 4,36,201,95.25714286,19,23
Iteración No. 4,Aprendiz 4,36,201,95.25714286,20,24
Iteración No. 4,Aprendiz 4,36,201,95.25714286,30,25
Iteración No. 4,Aprendiz 4,36,201,95.25714286,31,26
Iteración No. 4,Aprendiz 4,36,201,95.25714286,36,27
Iteración No. 4,Aprendiz 4,36,201,95.25714286,27,28
Iteración No. 4,Aprendiz 4,36,201,95.25714286,25,29
Iteración No. 4,Aprendiz 4,36,201,95.25714286,29,30
Iteración No. 4,Aprendiz 4,36,201,95.25714286,35,31
Iteración No. 4,Aprendiz 4,36,201,95.25714286,32,32
Iteración No. 4,Aprendiz 4,36,201,95.25714286,26,33
Iteración No. 4,Aprendiz 4,36,201,95.25714286,33,34
Iteración No. 4,Aprendiz 4,36,201,95.25714286,28,35
Iteración No. 4,Aprendiz 4,36,201,95.25714286,34,36
,,,,,,
Iteración No. 4,Aprendiz 5,36,134,97.17142857,1,1
Iteración No. 4,Aprendiz 5,36,134,97.17142857,9,2
Iteración No. 4,Aprendiz 5,36,134,97.17142857,5,3
Iteración No. 4,Aprendiz 5,36,134,97.17142857,2,4
Iteración No. 4,Aprendiz 5,36,134,97.17142857,3,5
Iteración No. 4,Aprendiz 5,36,134,97.17142857,6,6
Iteración No. 4,Aprendiz 5,36,134,97.17142857,4,7
Iteración No. 4,Aprendiz 5,36,134,97.17142857,7,8
Iteración No. 4,Aprendiz 5,36,134,97.17142857,8,9
Iteración No. 4,Aprendiz 5,36,134,97.17142857,10,10
Iteración No. 4,Aprendiz 5,36,134,97.17142857,11,11
Iteración No. 4,Aprendiz 5,36,134,97.17142857,12,12
Iteración No. 4,Aprendiz 5,36,134,97.17142857,23,13
Iteración No. 4,Aprendiz 5,36,134,97.17142857,14,14
Iteración No. 4,Aprendiz 5,36,134,97.17142857,13,15
Iteración No. 4,Aprendiz 5,36,134,97.17142857,16,16
Iteración No. 4,Aprendiz 5,36,134,97.17142857,15,17
Iteración No. 4,Aprendiz 5,36,134,97.17142857,21,18
Iteración No. 4,Aprendiz 5,36,134,97.17142857,17,19
Iteración No. 4,Aprendiz 5,36,134,97.17142857,19,20
Iteración No. 4,Aprendiz 5,36,134,97.17142857,18,21
Iteración No. 4,Aprendiz 5,36,134,97.17142857,20,22
Iteración No. 4,Aprendiz 5,36,134,97.17142857,22,23
Iteración No. 4,Aprendiz 5,36,134,97.17142857,24,24
Iteración No. 4,Aprendiz 5,36,134,97.17142857,29,25
Iteración No. 4,Aprendiz 5,36,134,97.17142857,25,26
Iteración No. 4,Aprendiz 5,36,134,97.17142857,35,27
Iteración No. 4,Aprendiz 5,36,134,97.17142857,26,28
Iteración No. 4,Aprendiz 5,36,134,97.17142857,27,29
Iteración No. 4,Aprendiz 5,36,134,97.17142857,30,30
Iteración No. 4,Aprendiz 5,36,134,97.17142857,34,31
Iteración No. 4,Aprendiz 5,36,134,97.17142857,31,32
Iteración No. 4,Aprendiz 5,36,134,97.17142857,28,33
Iteración No. 4,Aprendiz 5,36,134,97.17142857,32,34
Iteración No. 4,Aprendiz 5,36,134,97.17142857,33,35
Iteración No. 4,Aprendiz 5,36,134,97.17142857,36,36
,,,,,,
Iteración No. 4,Aprendiz 6,34,33,100,1,1
Iteración No. 4,Aprendiz 6,34,33,100,8,2
Iteración No. 4,Aprendiz 6,34,33,100,3,3
Iteración No. 4,Aprendiz 6,34,33,100,4,4
Iteración No. 4,Aprendiz 6,34,33,100,10,5
Iteración No. 4,Aprendiz 6,34,33,100,6,6
Iteración No. 4,Aprendiz 6,34,33,100,5,7
Iteración No. 4,Aprendiz 6,34,33,100,2,8
Iteración No. 4,Aprendiz 6,34,33,100,7,9
Iteración No. 4,Aprendiz 6,34,33,100,12,10
Iteración No. 4,Aprendiz 6,34,33,100,11,11
Iteración No. 4,Aprendiz 6,34,33,100,16,12
Iteración No. 4,Aprendiz 6,34,33,100,20,13
Iteración No. 4,Aprendiz 6,34,33,100,24,14
Iteración No. 4,Aprendiz 6,34,33,100,15,15
Iteración No. 4,Aprendiz 6,34,33,100,13,16
Iteración No. 4,Aprendiz 6,34,33,100,21,17
Iteración No. 4,Aprendiz 6,34,33,100,17,18
Iteración No. 4,Aprendiz 6,34,33,100,14,19
Iteración No. 4,Aprendiz 6,34,33,100,19,20
Iteración No. 4,Aprendiz 6,34,33,100,22,21
Iteración No. 4,Aprendiz 6,34,33,100,23,22
Iteración No. 4,Aprendiz 6,34,33,100,28,23
Iteración No. 4,Aprendiz 6,34,33,100,25,24
Iteración No. 4,Aprendiz 6,34,33,100,36,25
Iteración No. 4,Aprendiz 6,34,33,100,34,26
Iteración No. 4,Aprendiz 6,34,33,100,27,27
Iteración No. 4,Aprendiz 6,34,33,100,31,28
Iteración No. 4,Aprendiz 6,34,33,100,32,29
Iteración No. 4,Aprendiz 6,34,33,100,26,30
Iteración No. 4,Aprendiz 6,34,33,100,29,31
Iteración No. 4,Aprendiz 6,34,33,100,30,32
Iteración No. 4,Aprendiz 6,34,33,100,33,33
Iteración No. 4,Aprendiz 6,34,33,100,35,34
,,,,,,
Iteración No. 4,Aprendiz 7,36,266,93.4,1,1
Iteración No. 4,Aprendiz 7,36,266,93.4,10,2
Iteración No. 4,Aprendiz 7,36,266,93.4,2,3
Iteración No. 4,Aprendiz 7,36,266,93.4,9,4
Iteración No. 4,Aprendiz 7,36,266,93.4,6,5
Iteración No. 4,Aprendiz 7,36,266,93.4,11,6
Iteración No. 4,Aprendiz 7,36,266,93.4,5,7
Iteración No. 4,Aprendiz 7,36,266,93.4,8,8
Iteración No. 4,Aprendiz 7,36,266,93.4,4,9
Iteración No. 4,Aprendiz 7,36,266,93.4,3,10
Iteración No. 4,Aprendiz 7,36,266,93.4,7,11
Iteración No. 4,Aprendiz 7,36,266,93.4,12,12
Iteración No. 4,Aprendiz 7,36,266,93.4,22,13
Iteración No. 4,Aprendiz 7,36,266,93.4,24,14
Iteración No. 4,Aprendiz 7,36,266,93.4,17,15
Iteración No. 4,Aprendiz 7,36,266,93.4,21,16
Iteración No. 4,Aprendiz 7,36,266,93.4,14,17
Iteración No. 4,Aprendiz 7,36,266,93.4,15,18
Iteración No. 4,Aprendiz 7,36,266,93.4,13,19
Iteración No. 4,Aprendiz 7,36,266,93.4,20,20
Iteración No. 4,Aprendiz 7,36,266,93.4,19,21
Iteración No. 4,Aprendiz 7,36,266,93.4,18,22
Iteración No. 4,Aprendiz 7,36,266,93.4,16,23
Iteración No. 4,Aprendiz 7,36,266,93.4,23,24
Iteración No. 4,Aprendiz 7,36,266,93.4,28,25
Iteración No. 4,Aprendiz 7,36,266,93.4,27,26
Iteración No. 4,Aprendiz 7,36,266,93.4,30,27
Iteración No. 4,Aprendiz 7,36,266,93.4,29,28
Iteración No. 4,Aprendiz 7,36,266,93.4,25,29
Iteración No. 4,Aprendiz 7,36,266,93.4,34,30
Iteración No. 4,Aprendiz 7,36,266,93.4,32,31
Iteración No. 4,Aprendiz 7,36,266,93.4,33,32
Iteración No. 4,Aprendiz 7,36,266,93.4,26,33
Iteración No. 4,Aprendiz 7,36,266,93.4,31,34
Iteración No. 4,Aprendiz 7,36,266,93.4,35,35
Iteración No. 4,Aprendiz 7,36,266,93.4,36,36
,,,,,,
Iteración No. 4,Aprendiz 8,36,67,99.08571429,1,1
Iteración No. 4,Aprendiz 8,36,67,99.08571429,8,2
Iteración No. 4,Aprendiz 8,36,67,99.08571429,4,3
Iteración No. 4,Aprendiz 8,36,67,99.08571429,11,4
Iteración No. 4,Aprendiz 8,36,67,99.08571429,12,5
Iteración No. 4,Aprendiz 8,36,67,99.08571429,3,6
Iteración No. 4,Aprendiz 8,36,67,99.08571429,10,7
Iteración No. 4,Aprendiz 8,36,67,99.08571429,9,8
Iteración No. 4,Aprendiz 8,36,67,99.08571429,5,9
Iteración No. 4,Aprendiz 8,36,67,99.08571429,2,10
Iteración No. 4,Aprendiz 8,36,67,99.08571429,6,11
Iteración No. 4,Aprendiz 8,36,67,99.08571429,7,12
Iteración No. 4,Aprendiz 8,36,67,99.08571429,20,13
Iteración No. 4,Aprendiz 8,36,67,99.08571429,16,14
Iteración No. 4,Aprendiz 8,36,67,99.08571429,13,15
Iteración No. 4,Aprendiz 8,36,67,99.08571429,17,16
Iteración No. 4,Aprendiz 8,36,67,99.08571429,14,17
Iteración No. 4,Aprendiz 8,36,67,99.08571429,23,18
Iteración No. 4,Aprendiz 8,36,67,99.08571429,19,19
Iteración No. 4,Aprendiz 8,36,67,99.08571429,24,20
Iteración No. 4,Aprendiz 8,36,67,99.08571429,21,21
Iteración No. 4,Aprendiz 8,36,67,99.08571429,18,22
Iteración No. 4,Aprendiz 8,36,67,99.08571429,22,23
Iteración No. 4,Aprendiz 8,36,67,99.08571429,15,24
Iteración No. 4,Aprendiz 8,36,67,99.08571429,31,25
Iteración No. 4,Aprendiz 8,36,67,99.08571429,36,26
Iteración No. 4,Aprendiz 8,36,67,99.08571429,27,27
Iteración No. 4,Aprendiz 8,36,67,99.08571429,26,28
Iteración No. 4,Aprendiz 8,36,67,99.08571429,28,29
Iteración No. 4,Aprendiz 8,36,67,99.08571429,33,30
Iteración No. 4,Aprendiz 8,36,67,99.08571429,29,31
Iteración No. 4,Aprendiz 8,36,67,99.08571429,34,32
Iteración No. 4,Aprendiz 8,36,67,99.08571429,25,33
Iteración No. 4,Aprendiz 8,36,67,99.08571429,32,34
Iteración No. 4,Aprendiz 8,36,67,99.08571429,30,35
Iteración No. 4,Aprendiz 8,36,67,99.08571429,35,36
,,,,,,
Iteración No. 4,Aprendiz 9,36,131,97.25714286,1,1
Iteración No. 4,Aprendiz 9,36,131,97.25714286,4,2
Iteración No. 4,Aprendiz 9,36,131,97.25714286,11,3
Iteración No. 4,Aprendiz 9,36,131,97.25714286,5,4
Iteración No. 4,Aprendiz 9,36,131,97.25714286,2,5
Iteración No. 4,Aprendiz 9,36,131,97.25714286,8,6
Iteración No. 4,Aprendiz 9,36,131,97.25714286,7,7
