No. De Iteración,ID Aprendíz,No. De Elementos,Costo de la ruta,Promedio,Valor de la Píldora,Posición
Iteración No. 18,Aprendiz 5,36,231,94.4,27,29
Iteración No. 18,Aprendiz 5,36,231,94.4,31,30
Iteración No. 18,Aprendiz 5,36,231,94.4,32,31
Iteración No. 18,Aprendiz 5,36,231,94.4,34,32
Iteración No. 18,Aprendiz 5,36,231,94.4,35,33
Iteración No. 18,Aprendiz 5,36,231,94.4,25,34
Iteración No. 18,Aprendiz 5,36,231,94.4,36,35
Iteración No. 18,Aprendiz 5,36,231,94.4,26,36
,,,,,,
Iteración No. 18,Aprendiz 6,36,165,96.28571429,1,1
Iteración No. 18,Aprendiz 6,36,165,96.28571429,10,2
Iteración No. 18,Aprendiz 6,36,165,96.28571429,9,3
Iteración No. 18,Aprendiz 6,36,165,96.28571429,12,4
Iteración No. 18,Aprendiz 6,36,165,96.28571429,3,5
Iteración No. 18,Aprendiz 6,36,165,96.28571429,4,6
Iteración No. 18,Aprendiz 6,36,165,96.28571429,5,7
Iteración No. 18,Aprendiz 6,36,165,96.28571429,11,8
Iteración No. 18,Aprendiz 6,36,165,96.28571429,2,9
Iteración No. 18,Aprendiz 6,36,165,96.28571429,6,10
Iteración No. 18,Aprendiz 6,36,165,96.28571429,7,11
Iteración No. 18,Aprendiz 6,36,165,96.28571429,8,12
Iteración No. 18,Aprendiz 6,36,165,96.28571429,16,13
Iteración No. 18,Aprendiz 6,36,165,96.28571429,24,14
Iteración No. 18,Aprendiz 6,36,165,96.28571429,20,15
Iteración No. 18,Aprendiz 6,36,165,96.28571429,18,16
Iteración No. 18,Aprendiz 6,36,165,96.28571429,13,17
Iteración No. 18,Aprendiz 6,36,165,96.28571429,14,18
Iteración No. 18,Aprendiz 6,36,165,96.28571429,19,19
Iteración No. 18,Aprendiz 6,36,165,96.28571429,17,20
Iteración No. 18,Aprendiz 6,36,165,96.28571429,15,21
Iteración No. 18,Aprendiz 6,36,165,96.28571429,23,22
Iteración No. 18,Aprendiz 6,36,165,96.28571429,22,23
Iteración No. 18,Aprendiz 6,36,165,96.28571429,21,24
Iteración No. 18,Aprendiz 6,36,165,96.28571429,30,25
Iteración No. 18,Aprendiz 6,36,165,96.28571429,33,26
Iteración No. 18,Aprendiz 6,36,165,96.28571429,29,27
Iteración No. 18,Aprendiz 6,36,165,96.28571429,32,28
Iteración No. 18,Aprendiz 6,36,165,96.28571429,36,29
Iteración No. 18,Aprendiz 6,36,165,96.28571429,34,30
Iteración No. 18,Aprendiz 6,36,165,96.28571429,35,31
Iteración No. 18,Aprendiz 6,36,165,96.28571429,26,32
Iteración No. 18,Aprendiz 6,36,165,96.28571429,27,33
Iteración No. 18,Aprendiz 6,36,165,96.28571429,28,34
Iteración No. 18,Aprendiz 6,36,165,96.28571429,25,35
Iteración No. 18,Aprendiz 6,36,165,96.28571429,31,36
,,,,,,
Iteración No. 18,Aprendiz 7,34,129,97.09090909,1,1
Iteración No. 18,Aprendiz 7,34,129,97.09090909,8,2
Iteración No. 18,Aprendiz 7,34,129,97.09090909,4,3
Iteración No. 18,Aprendiz 7,34,129,97.09090909,5,4
Iteración No. 18,Aprendiz 7,34,129,97.09090909,6,5
Iteración No. 18,Aprendiz 7,34,129,97.09090909,7,6
Iteración No. 18,Aprendiz 7,34,129,97.09090909,2,7
Iteración No. 18,Aprendiz 7,34,129,97.09090909,10,8
Iteración No. 18,Aprendiz 7,34,129,97.09090909,3,9
Iteración No. 18,Aprendiz 7,34,129,97.09090909,11,10
Iteración No. 18,Aprendiz 7,34,129,97.09090909,9,11
Iteración No. 18,Aprendiz 7,34,129,97.09090909,20,12
Iteración No. 18,Aprendiz 7,34,129,97.09090909,17,13
Iteración No. 18,Aprendiz 7,34,129,97.09090909,21,14
Iteración No. 18,Aprendiz 7,34,129,97.09090909,14,15
Iteración No. 18,Aprendiz 7,34,129,97.09090909,16,16
Iteración No. 18,Aprendiz 7,34,129,97.09090909,13,17
Iteración No. 18,Aprendiz 7,34,129,97.09090909,22,18
Iteración No. 18,Aprendiz 7,34,129,97.09090909,15,19
Iteración No. 18,Aprendiz 7,34,129,97.09090909,19,20
Iteración No. 18,Aprendiz 7,34,129,97.09090909,18,21
Iteración No. 18,Aprendiz 7,34,129,97.09090909,23,22
Iteración No. 18,Aprendiz 7,34,129,97.09090909,30,23
Iteración No. 18,Aprendiz 7,34,129,97.09090909,26,24
Iteración No. 18,Aprendiz 7,34,129,97.09090909,29,25
Iteración No. 18,Aprendiz 7,34,129,97.09090909,36,26
Iteración No. 18,Aprendiz 7,34,129,97.09090909,33,27
Iteración No. 18,Aprendiz 7,34,129,97.09090909,31,28
Iteración No. 18,Aprendiz 7,34,129,97.09090909,27,29
Iteración No. 18,Aprendiz 7,34,129,97.09090909,28,30
Iteración No. 18,Aprendiz 7,34,129,97.09090909,25,31
Iteración No. 18,Aprendiz 7,34,129,97.09090909,34,32
Iteración No. 18,Aprendiz 7,34,129,97.09090909,35,33
Iteración No. 18,Aprendiz 7,34,129,97.09090909,32,34
,,,,,,
Iteración No. 18,Aprendiz 8,36,163,96.34285714,1,1
Iteración No. 18,Aprendiz 8,36,163,96.34285714,2,2
Iteración No. 18,Aprendiz 8,36,163,96.34285714,8,3
Iteración No. 18,Aprendiz 8,36,163,96.34285714,7,4
Iteración No. 18,Aprendiz 8,36,163,96.34285714,9,5
Iteración No. 18,Aprendiz 8,36,163,96.34285714,12,6
Iteración No. 18,Aprendiz 8,36,163,96.34285714,10,7
Iteración No. 18,Aprendiz 8,36,163,96.34285714,6,8
Iteración No. 18,Aprendiz 8,36,163,96.34285714,3,9
Iteración No. 18,Aprendiz 8,36,163,96.34285714,5,10
Iteración No. 18,Aprendiz 8,36,163,96.34285714,11,11
Iteración No. 18,Aprendiz 8,36,163,96.34285714,4,12
Iteración No. 18,Aprendiz 8,36,163,96.34285714,15,13
Iteración No. 18,Aprendiz 8,36,163,96.34285714,22,14
Iteración No. 18,Aprendiz 8,36,163,96.34285714,13,15
Iteración No. 18,Aprendiz 8,36,163,96.34285714,14,16
Iteración No. 18,Aprendiz 8,36,163,96.34285714,17,17
Iteración No. 18,Aprendiz 8,36,163,96.34285714,24,18
Iteración No. 18,Aprendiz 8,36,163,96.34285714,18,19
Iteración No. 18,Aprendiz 8,36,163,96.34285714,20,20
Iteración No. 18,Aprendiz 8,36,163,96.34285714,16,21
Iteración No. 18,Aprendiz 8,36,163,96.34285714,19,22
Iteración No. 18,Aprendiz 8,36,163,96.34285714,21,23
Iteración No. 18,Aprendiz 8,36,163,96.34285714,23,24
Iteración No. 18,Aprendiz 8,36,163,96.34285714,34,25
Iteración No. 18,Aprendiz 8,36,163,96.34285714,33,26
Iteración No. 18,Aprendiz 8,36,163,96.34285714,26,27
Iteración No. 18,Aprendiz 8,36,163,96.34285714,29,28
Iteración No. 18,Aprendiz 8,36,163,96.34285714,30,29
Iteración No. 18,Aprendiz 8,36,163,96.34285714,28,30
Iteración No. 18,Aprendiz 8,36,163,96.34285714,27,31
Iteración No. 18,Aprendiz 8,36,163,96.34285714,32,32
Iteración No. 18,Aprendiz 8,36,163,96.34285714,31,33
Iteración No. 18,Aprendiz 8,36,163,96.34285714,35,34
Iteración No. 18,Aprendiz 8,36,163,96.34285714,25,35
Iteración No. 18,Aprendiz 8,36,163,96.34285714,36,36
,,,,,,
Iteración No. 18,Aprendiz 9,36,238,94.2,1,1
Iteración No. 18,Aprendiz 9,36,238,94.2,8,2
Iteración No. 18,Aprendiz 9,36,238,94.2,3,3
Iteración No. 18,Aprendiz 9,36,238,94.2,6,4
Iteración No. 18,Aprendiz 9,36,238,94.2,9,5
Iteración No. 18,Aprendiz 9,36,238,94.2,5,6
Iteración No. 18,Aprendiz 9,36,238,94.2,11,7
Iteración No. 18,Aprendiz 9,36,238,94.2,2,8
Iteración No. 18,Aprendiz 9,36,238,94.2,4,9
Iteración No. 18,Aprendiz 9,36,238,94.2,10,10
Iteración No. 18,Aprendiz 9,36,238,94.2,7,11
Iteración No. 18,Aprendiz 9,36,238,94.2,12,12
Iteración No. 18,Aprendiz 9,36,238,94.2,20,13
Iteración No. 18,Aprendiz 9,36,238,94.2,13,14
Iteración No. 18,Aprendiz 9,36,238,94.2,19,15
Iteración No. 18,Aprendiz 9,36,238,94.2,21,16
Iteración No. 18,Aprendiz 9,36,238,94.2,23,17
Iteración No. 18,Aprendiz 9,36,238,94.2,17,18
Iteración No. 18,Aprendiz 9,36,238,94.2,15,19
Iteración No. 18,Aprendiz 9,36,238,94.2,14,20
Iteración No. 18,Aprendiz 9,36,238,94.2,16,21
Iteración No. 18,Aprendiz 9,36,238,94.2,24,22
Iteración No. 18,Aprendiz 9,36,238,94.2,22,23
Iteración No. 18,Aprendiz 9,36,238,94.2,18,24
Iteración No. 18,Aprendiz 9,36,238,94.2,25,25
Iteración No. 18,Aprendiz 9,36,238,94.2,26,26
Iteración No. 18,Aprendiz 9,36,238,94.2,33,27
Iteración No. 18,Aprendiz 9,36,238,94.2,36,28
Iteración No. 18,Aprendiz 9,36,238,94.2,27,29
Iteración No. 18,Aprendiz 9,36,238,94.2,34,30
Iteración No. 18,Aprendiz 9,36,238,94.2,31,31
Iteración No. 18,Aprendiz 9,36,238,94.2,28,32
Iteración No. 18,Aprendiz 9,36,238,94.2,29,33
Iteración No. 18,Aprendiz 9,36,238,94.2,35,34
Iteración No. 18,Aprendiz 9,36,238,94.2,30,35
Iteración No. 18,Aprendiz 9,36,238,94.2,32,36
,,,,,,
Iteración No. 18,Aprendiz 10,36,162,96.37142857,1,1
Iteración No. 18,Aprendiz 10,36,162,96.37142857,5,2
Iteración No. 18,Aprendiz 10,36,162,96.37142857,11,3
Iteración No. 18,Aprendiz 10,36,162,96.37142857,4,4
Iteración No. 18,Aprendiz 10,36,162,96.37142857,7,5
Iteración No. 18,Aprendiz 10,36,162,96.37142857,9,6
Iteración No. 18,Aprendiz 10,36,162,96.37142857,2,7
Iteración No. 18,Aprendiz 10,36,162,96.37142857,3,8
Iteración No. 18,Aprendiz 10,36,162,96.37142857,8,9
Iteración No. 18,Aprendiz 10,36,162,96.37142857,12,10
Iteración No. 18,Aprendiz 10,36,162,96.37142857,10,11
Iteración No. 18,Aprendiz 10,36,162,96.37142857,6,12
Iteración No. 18,Aprendiz 10,36,162,96.37142857,15,13
Iteración No. 18,Aprendiz 10,36,162,96.37142857,18,14
Iteración No. 18,Aprendiz 10,36,162,96.37142857,14,15
Iteración No. 18,Aprendiz 10,36,162,96.37142857,16,16
Iteración No. 18,Aprendiz 10,36,162,96.37142857,22,17
Iteración No. 18,Aprendiz 10,36,162,96.37142857,20,18
Iteración No. 18,Aprendiz 10,36,162,96.37142857,13,19
Iteración No. 18,Aprendiz 10,36,162,96.37142857,24,20
Iteración No. 18,Aprendiz 10,36,162,96.37142857,21,21
Iteración No. 18,Aprendiz 10,36,162,96.37142857,23,22
Iteración No. 18,Aprendiz 10,36,162,96.37142857,19,23
Iteración No. 18,Aprendiz 10,36,162,96.37142857,17,24
Iteración No. 18,Aprendiz 10,36,162,96.37142857,27,25
Iteración No. 18,Aprendiz 10,36,162,96.37142857,26,26
Iteración No. 18,Aprendiz 10,36,162,96.37142857,29,27
Iteración No. 18,Aprendiz 10,36,162,96.37142857,28,28
Iteración No. 18,Aprendiz 10,36,162,96.37142857,32,29
Iteración No. 18,Aprendiz 10,36,162,96.37142857,25,30
Iteración No. 18,Aprendiz 10,36,162,96.37142857,31,31
Iteración No. 18,Aprendiz 10,36,162,96.37142857,36,32
Iteración No. 18,Aprendiz 10,36,162,96.37142857,30,33
Iteración No. 18,Aprendiz 10,36,162,96.37142857,35,34
Iteración No. 18,Aprendiz 10,36,162,96.37142857,33,35
Iteración No. 18,Aprendiz 10,36,162,96.37142857,34,36
,,,,,,
Iteración No. 19,Aprendiz 1,35,102,98,1,1
Iteración No. 19,Aprendiz 1,35,102,98,4,2
Iteración No. 19,Aprendiz 1,35,102,98,8,3
Iteración No. 19,Aprendiz 1,35,102,98,5,4
Iteración No. 19,Aprendiz 1,35,102,98,6,5
Iteración No. 19,Aprendiz 1,35,102,98,9,6
Iteración No. 19,Aprendiz 1,35,102,98,7,7
Iteración No. 19,Aprendiz 1,35,102,98,10,8
Iteración No. 19,Aprendiz 1,35,102,98,11,9
Iteración No. 19,Aprendiz 1,35,102,98,2,10
Iteración No. 19,Aprendiz 1,35,102,98,3,11
Iteración No. 19,Aprendiz 1,35,102,98,19,12
Iteración No. 19,Aprendiz 1,35,102,98,17,13
Iteración No. 19,Aprendiz 1,35,102,98,16,14
Iteración No. 19,Aprendiz 1,35,102,98,20,15
Iteración No. 19,Aprendiz 1,35,102,98,14,16
Iteración No. 19,Aprendiz 1,35,102,98,15,17
Iteración No. 19,Aprendiz 1,35,102,98,21,18
Iteración No. 19,Aprendiz 1,35,102,98,13,19
Iteración No. 19,Aprendiz 1,35,102,98,23,20
Iteración No. 19,Aprendiz 1,35,102,98,22,21
Iteración No. 19,Aprendiz 1,35,102,98,18,22
Iteración No. 19,Aprendiz 1,35,102,98,24,23
Iteración No. 19,Aprendiz 1,35,102,98,31,24
Iteración No. 19,Aprendiz 1,35,102,98,25,25
Iteración No. 19,Aprendiz 1,35,102,98,34,26
Iteración No. 19,Aprendiz 1,35,102,98,36,27
Iteración No. 19,Aprendiz 1,35,102,98,35,28
Iteración No. 19,Aprendiz 1,35,102,98,29,29
Iteración No. 19,Aprendiz 1,35,102,98,26,30
Iteración No. 19,Aprendiz 1,35,102,98,32,31
Iteración No. 19,Aprendiz 1,35,102,98,28,32
Iteración No. 19,Aprendiz 1,35,102,98,27,33
Iteración No. 19,Aprendiz 1,35,102,98,30,34
Iteración No. 19,Aprendiz 1,35,102,98,33,35
,,,,,,
Iteración No. 19,Aprendiz 2,36,132,97.22857143,1,1
Iteración No. 19,Aprendiz 2,36,132,97.22857143,3,2
Iteración No. 19,Aprendiz 2,36,132,97.22857143,4,3
Iteración No. 19,Aprendiz 2,36,132,97.22857143,6,4
Iteración No. 19,Aprendiz 2,36,132,97.22857143,5,5
Iteración No. 19,Aprendiz 2,36,132,97.22857143,2,6
Iteración No. 19,Aprendiz 2,36,132,97.22857143,8,7
Iteración No. 19,Aprendiz 2,36,132,97.22857143,11,8
Iteración No. 19,Aprendiz 2,36,132,97.22857143,12,9
Iteración No. 19,Aprendiz 2,36,132,97.22857143,9,10
Iteración No. 19,Aprendiz 2,36,132,97.22857143,7,11
Iteración No. 19,Aprendiz 2,36,132,97.22857143,10,12
Iteración No. 19,Aprendiz 2,36,132,97.22857143,21,13
Iteración No. 19,Aprendiz 2,36,132,97.22857143,14,14
Iteración No. 19,Aprendiz 2,36,132,97.22857143,16,15
Iteración No. 19,Aprendiz 2,36,132,97.22857143,15,16
Iteración No. 19,Aprendiz 2,36,132,97.22857143,18,17
Iteración No. 19,Aprendiz 2,36,132,97.22857143,22,18
Iteración No. 19,Aprendiz 2,36,132,97.22857143,13,19
Iteración No. 19,Aprendiz 2,36,132,97.22857143,17,20
Iteración No. 19,Aprendiz 2,36,132,97.22857143,24,21
Iteración No. 19,Aprendiz 2,36,132,97.22857143,19,22
Iteración No. 19,Aprendiz 2,36,132,97.22857143,23,23
Iteración No. 19,Aprendiz 2,36,132,97.22857143,20,24
Iteración No. 19,Aprendiz 2,36,132,97.22857143,32,25
Iteración No. 19,Aprendiz 2,36,132,97.22857143,27,26
Iteración No. 19,Aprendiz 2,36,132,97.22857143,25,27
Iteración No. 19,Aprendiz 2,36,132,97.22857143,29,28
Iteración No. 19,Aprendiz 2,36,132,97.22857143,34,29
Iteración No. 19,Aprendiz 2,36,132,97.22857143,31,30
Iteración No. 19,Aprendiz 2,36,132,97.22857143,26,31
Iteración No. 19,Aprendiz 2,36,132,97.22857143,35,32
Iteración No. 19,Aprendiz 2,36,132,97.22857143,33,33
Iteración No. 19,Aprendiz 2,36,132,97.22857143,36,34
Iteración No. 19,Aprendiz 2,36,132,97.22857143,28,35
Iteración No. 19,Aprendiz 2,36,132,97.22857143,30,36
,,,,,,
Iteración No. 19,Aprendiz 3,36,100,98.14285714,1,1
Iteración No. 19,Aprendiz 3,36,100,98.14285714,9,2
Iteración No. 19,Aprendiz 3,36,100,98.14285714,7,3
Iteración No. 19,Aprendiz 3,36,100,98.14285714,6,4
Iteración No. 19,Aprendiz 3,36,100,98.14285714,5,5
Iteración No. 19,Aprendiz 3,36,100,98.14285714,8,6
Iteración No. 19,Aprendiz 3,36,100,98.14285714,10,7
Iteración No. 19,Aprendiz 3,36,100,98.14285714,11,8
Iteración No. 19,Aprendiz 3,36,100,98.14285714,2,9
Iteración No. 19,Aprendiz 3,36,100,98.14285714,4,10
Iteración No. 19,Aprendiz 3,36,100,98.14285714,3,11
Iteración No. 19,Aprendiz 3,36,100,98.14285714,12,12
Iteración No. 19,Aprendiz 3,36,100,98.14285714,17,13
Iteración No. 19,Aprendiz 3,36,100,98.14285714,22,14
Iteración No. 19,Aprendiz 3,36,100,98.14285714,13,15
Iteración No. 19,Aprendiz 3,36,100,98.14285714,20,16
Iteración No. 19,Aprendiz 3,36,100,98.14285714,14,17
Iteración No. 19,Aprendiz 3,36,100,98.14285714,18,18
Iteración No. 19,Aprendiz 3,36,100,98.14285714,15,19
Iteración No. 19,Aprendiz 3,36,100,98.14285714,16,20
Iteración No. 19,Aprendiz 3,36,100,98.14285714,19,21
Iteración No. 19,Aprendiz 3,36,100,98.14285714,21,22
Iteración No. 19,Aprendiz 3,36,100,98.14285714,23,23
Iteración No. 19,Aprendiz 3,36,100,98.14285714,24,24
Iteración No. 19,Aprendiz 3,36,100,98.14285714,35,25
Iteración No. 19,Aprendiz 3,36,100,98.14285714,36,26
Iteración No. 19,Aprendiz 3,36,100,98.14285714,27,27
Iteración No. 19,Aprendiz 3,36,100,98.14285714,30,28
Iteración No. 19,Aprendiz 3,36,100,98.14285714,29,29
Iteración No. 19,Aprendiz 3,36,100,98.14285714,26,30
Iteración No. 19,Aprendiz 3,36,100,98.14285714,34,31
Iteración No. 19,Aprendiz 3,36,100,98.14285714,28,32
Iteración No. 19,Aprendiz 3,36,100,98.14285714,31,33
Iteración No. 19,Aprendiz 3,36,100,98.14285714,25,34
Iteración No. 19,Aprendiz 3,36,100,98.14285714,33,35
Iteración No. 19,Aprendiz 3,36,100,98.14285714,32,36
,,,,,,
Iteración No. 19,Aprendiz 4,36,96,98.25714286,1,1
Iteración No. 19,Aprendiz 4,36,96,98.25714286,6,2
Iteración No. 19,Aprendiz 4,36,96,98.25714286,10,3
Iteración No. 19,Aprendiz 4,36,96,98.25714286,11,4
Iteración No. 19,Aprendiz 4,36,96,98.25714286,2,5
Iteración No. 19,Aprendiz 4,36,96,98.25714286,12,6
Iteración No. 19,Aprendiz 4,36,96,98.25714286,3,7
Iteración No. 19,Aprendiz 4,36,96,98.25714286,4,8
Iteración No. 19,Aprendiz 4,36,96,98.25714286,7,9
Iteración No. 19,Aprendiz 4,36,96,98.25714286,5,10
Iteración No. 19,Aprendiz 4,36,96,98.25714286,9,11
Iteración No. 19,Aprendiz 4,36,96,98.25714286,8,12
Iteración No. 19,Aprendiz 4,36,96,98.25714286,24,13
Iteración No. 19,Aprendiz 4,36,96,98.25714286,22,14
Iteración No. 19,Aprendiz 4,36,96,98.25714286,15,15
Iteración No. 19,Aprendiz 4,36,96,98.25714286,16,16
Iteración No. 19,Aprendiz 4,36,96,98.25714286,20,17
Iteración No. 19,Aprendiz 4,36,96,98.25714286,19,18
Iteración No. 19,Aprendiz 4,36,96,98.25714286,21,19
Iteración No. 19,Aprendiz 4,36,96,98.25714286,17,20
Iteración No. 19,Aprendiz 4,36,96,98.25714286,23,21
Iteración No. 19,Aprendiz 4,36,96,98.25714286,13,22
Iteración No. 19,Aprendiz 4,36,96,98.25714286,18,23
Iteración No. 19,Aprendiz 4,36,96,98.25714286,14,24
Iteración No. 19,Aprendiz 4,36,96,98.25714286,28,25
Iteración No. 19,Aprendiz 4,36,96,98.25714286,32,26
Iteración No. 19,Aprendiz 4,36,96,98.25714286,27,27
Iteración No. 19,Aprendiz 4,36,96,98.25714286,36,28
Iteración No. 19,Aprendiz 4,36,96,98.25714286,33,29
Iteración No. 19,Aprendiz 4,36,96,98.25714286,26,30
Iteración No. 19,Aprendiz 4,36,96,98.25714286,25,31
Iteración No. 19,Aprendiz 4,36,96,98.25714286,29,32
Iteración No. 19,Aprendiz 4,36,96,98.25714286,34,33
Iteración No. 19,Aprendiz 4,36,96,98.25714286,30,34
Iteración No. 19,Aprendiz 4,36,96,98.25714286,35,35
Iteración No. 19,Aprendiz 4,36,96,98.25714286,31,36
,,,,,,
Iteración No. 19,Aprendiz 5,36,162,96.37142857,1,1
Iteración No. 19,Aprendiz 5,36,162,96.37142857,9,2
Iteración No. 19,Aprendiz 5,36,162,96.37142857,2,3
Iteración No. 19,Aprendiz 5,36,162,96.37142857,3,4
Iteración No. 19,Aprendiz 5,36,162,96.37142857,4,5
Iteración No. 19,Aprendiz 5,36,162,96.37142857,7,6
Iteración No. 19,Aprendiz 5,36,162,96.37142857,12,7
Iteración No. 19,Aprendiz 5,36,162,96.37142857,8,8
Iteración No. 19,Aprendiz 5,36,162,96.37142857,5,9
Iteración No. 19,Aprendiz 5,36,162,96.37142857,10,10
Iteración No. 19,Aprendiz 5,36,162,96.37142857,6,11
Iteración No. 19,Aprendiz 5,36,162,96.37142857,11,12
Iteración No. 19,Aprendiz 5,36,162,96.37142857,22,13
Iteración No. 19,Aprendiz 5,36,162,96.37142857,15,14
Iteración No. 19,Aprendiz 5,36,162,96.37142857,13,15
Iteración No. 19,Aprendiz 5,36,162,96.37142857,16,16
Iteración No. 19,Aprendiz 5,36,162,96.37142857,18,17
Iteración No. 19,Aprendiz 5,36,162,96.37142857,14,18
Iteración No. 19,Aprendiz 5,36,162,96.37142857,20,19
Iteración No. 19,Aprendiz 5,36,162,96.37142857,23,20
Iteración No. 19,Aprendiz 5,36,162,96.37142857,24,21
Iteración No. 19,Aprendiz 5,36,162,96.37142857,17,22
Iteración No. 19,Aprendiz 5,36,162,96.37142857,19,23
Iteración No. 19,Aprendiz 5,36,162,96.37142857,21,24
Iteración No. 19,Aprendiz 5,36,162,96.37142857,28,25
Iteración No. 19,Aprendiz 5,36,162,96.37142857,27,26
Iteración No. 19,Aprendiz 5,36,162,96.37142857,35,27
Iteración No. 19,Aprendiz 5,36,162,96.37142857,32,28
Iteración No. 19,Aprendiz 5,36,162,96.37142857,29,29
Iteración No. 19,Aprendiz 5,36,162,96.37142857,30,30
Iteración No. 19,Aprendiz 5,36,162,96.37142857,26,31
Iteración No. 19,Aprendiz 5,36,162,96.37142857,33,32
Iteración No. 19,Aprendiz 5,36,162,96.37142857,36,33
Iteración No. 19,Aprendiz 5,36,162,96.37142857,25,34
Iteración No. 19,Aprendiz 5,36,162,96.37142857,31,35
Iteración No. 19,Aprendiz 5,36,162,96.37142857,34,36
,,,,,,
Iteración No. 19,Aprendiz 6,36,261,93.54285714,1,1
Iteración No. 19,Aprendiz 6,36,261,93.54285714,7,2
Iteración No. 19,Aprendiz 6,36,261,93.54285714,9,3
Iteración No. 19,Aprendiz 6,36,261,93.54285714,2,4
Iteración No. 19,Aprendiz 6,36,261,93.54285714,11,5
Iteración No. 19,Aprendiz 6,36,261,93.54285714,4,6
Iteración No. 19,Aprendiz 6,36,261,93.54285714,10,7
Iteración No. 19,Aprendiz 6,36,261,93.54285714,5,8
Iteración No. 19,Aprendiz 6,36,261,93.54285714,6,9
Iteración No. 19,Aprendiz 6,36,261,93.54285714,8,10
Iteración No. 19,Aprendiz 6,36,261,93.54285714,3,11
Iteración No. 19,Aprendiz 6,36,261,93.54285714,12,12
Iteración No. 19,Aprendiz 6,36,261,93.54285714,21,13
Iteración No. 19,Aprendiz 6,36,261,93.54285714,22,14
Iteración No. 19,Aprendiz 6,36,261,93.54285714,17,15
Iteración No. 19,Aprendiz 6,36,261,93.54285714,14,16
Iteración No. 19,Aprendiz 6,36,261,93.54285714,16,17
Iteración No. 19,Aprendiz 6,36,261,93.54285714,20,18
Iteración No. 19,Aprendiz 6,36,261,93.54285714,15,19
Iteración No. 19,Aprendiz 6,36,261,93.54285714,18,20
Iteración No. 19,Aprendiz 6,36,261,93.54285714,19,21
Iteración No. 19,Aprendiz 6,36,261,93.54285714,23,22
Iteración No. 19,Aprendiz 6,36,261,93.54285714,24,23
Iteración No. 19,Aprendiz 6,36,261,93.54285714,13,24
Iteración No. 19,Aprendiz 6,36,261,93.54285714,25,25
Iteración No. 19,Aprendiz 6,36,261,93.54285714,28,26
Iteración No. 19,Aprendiz 6,36,261,93.54285714,26,27
Iteración No. 19,Aprendiz 6,36,261,93.54285714,31,28
Iteración No. 19,Aprendiz 6,36,261,93.54285714,29,29
Iteración No. 19,Aprendiz 6,36,261,93.54285714,34,30
Iteración No. 19,Aprendiz 6,36,261,93.54285714,36,31
Iteración No. 19,Aprendiz 6,36,261,93.54285714,33,32
Iteración No. 19,Aprendiz 6,36,261,93.54285714,35,33
Iteración No. 19,Aprendiz 6,36,261,93.54285714,27,34
Iteración No. 19,Aprendiz 6,36,261,93.54285714,30,35
Iteración No. 19,Aprendiz 6,36,261,93.54285714,32,36
,,,,,,
Iteración No. 19,Aprendiz 7,35,99,98.08823529,1,1
Iteración No. 19,Aprendiz 7,35,99,98.08823529,4,2
Iteración No. 19,Aprendiz 7,35,99,98.08823529,7,3
Iteración No. 19,Aprendiz 7,35,99,98.08823529,2,4
Iteración No. 19,Aprendiz 7,35,99,98.08823529,11,5
Iteración No. 19,Aprendiz 7,35,99,98.08823529,8,6
Iteración No. 19,Aprendiz 7,35,99,98.08823529,9,7
Iteración No. 19,Aprendiz 7,35,99,98.08823529,3,8
Iteración No. 19,Aprendiz 7,35,99,98.08823529,10,9
Iteración No. 19,Aprendiz 7,35,99,98.08823529,6,10
Iteración No. 19,Aprendiz 7,35,99,98.08823529,5,11
Iteración No. 19,Aprendiz 7,35,99,98.08823529,16,12
Iteración No. 19,Aprendiz 7,35,99,98.08823529,20,13
Iteración No. 19,Aprendiz 7,35,99,98.08823529,17,14
Iteración No. 19,Aprendiz 7,35,99,98.08823529,18,15
Iteración No. 19,Aprendiz 7,35,99,98.08823529,14,16
Iteración No. 19,Aprendiz 7,35,99,98.08823529,22,17
Iteración No. 19,Aprendiz 7,35,99,98.08823529,13,18
Iteración No. 19,Aprendiz 7,35,99,98.08823529,19,19
Iteración No. 19,Aprendiz 7,35,99,98.08823529,21,20
Iteración No. 19,Aprendiz 7,35,99,98.08823529,24,21
Iteración No. 19,Aprendiz 7,35,99,98.08823529,15,22
Iteración No. 19,Aprendiz 7,35,99,98.08823529,23,23
Iteración No. 19,Aprendiz 7,35,99,98.08823529,33,24
Iteración No. 19,Aprendiz 7,35,99,98.08823529,29,25
Iteración No. 19,Aprendiz 7,35,99,98.08823529,26,26
Iteración No. 19,Aprendiz 7,35,99,98.08823529,31,27
Iteración No. 19,Aprendiz 7,35,99,98.08823529,25,28
Iteración No. 19,Aprendiz 7,35,99,98.08823529,32,29
Iteración No. 19,Aprendiz 7,35,99,98.08823529,27,30
Iteración No. 19,Aprendiz 7,35,99,98.08823529,28,31
Iteración No. 19,Aprendiz 7,35,99,98.08823529,30,32
Iteración No. 19,Aprendiz 7,35,99,98.08823529,35,33
Iteración No. 19,Aprendiz 7,35,99,98.08823529,34,34
Iteración No. 19,Aprendiz 7,35,99,98.08823529,36,35
,,,,,,
Iteración No. 19,Aprendiz 8,36,129,97.31428571,1,1
Iteración No. 19,Aprendiz 8,36,129,97.31428571,6,2
Iteración No. 19,Aprendiz 8,36,129,97.31428571,3,3
Iteración No. 19,Aprendiz 8,36,129,97.31428571,2,4
